row_index,slippage_pred,fee_pred,impact_pred,net_cost,prob_taker,latency_ms
11516,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.0023000002329354174
11517,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.0024510000002919696
11518,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.002256000243505696
11519,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.002568999661889393
11520,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.0024930000108724926
11521,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.0025260001166316215
11522,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.002330999905097997
11523,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.002677999873412773
11524,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.002446000053168973
11525,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.0025199997253366746
11526,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.0025529998310958035
11527,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.0027149999368702993
11528,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.0027310002224112395
11529,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.0024890000531740952
11530,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.0027179999051440973
11531,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.002455000412737718
11532,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.002280999979120679
11533,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.0023360003069683444
11534,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.002319000032002805
11535,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.0021939999896858353
11536,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.0024900000425986946
11537,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.0023689999579801224
11538,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.0024649998522363603
11539,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.0023669999791309237
11540,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.0024170003598555923
11541,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.0021190003280935343
11542,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.002057000074273674
11543,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.002142000084859319
11544,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.002193000000261236
11545,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.0023719999262539204
11546,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.0025829999685811345
11547,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.0025530002858431544
11548,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.0024749997464823537
11549,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.0026200000320386607
11550,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.0028929998734383844
11551,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.002939999831141904
11552,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.0026739999157143757
11553,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.0028939998628629837
11554,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.0030109999897831585
11555,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.0038660000427626073
11556,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.002592999862827128
11557,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.002324999968550401
11558,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.0024379996830248274
11559,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.002205000328103779
11560,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.0021310002011887264
11561,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.002198999936808832
11562,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.0022849999368190765
11563,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.002137999672413571
11564,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.002193000000261236
11565,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.0023749998945277184
11566,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.00258999989455333
11567,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.00241899988395744
11568,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.0024589999156887643
11569,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.0023659999897063244
11570,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.0023629995666851755
11571,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.002289999883942073
11572,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.0022760000319976825
11573,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.002564000169513747
11574,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.002768000285868766
11575,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.0028250001378182787
11576,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.0027940000109083485
11577,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.002596999820525525
11578,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.002752999989752425
11579,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.0028539998311316594
11580,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.003508999725454487
11581,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.002288999894517474
11582,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.002292999852215871
11583,0.0,0.125,9.399630840337319e-13,0.12500000000093997,0.5,0.002395000137767056
11584,0.0,0.125,9.399703745571551e-13,0.12500000000093997,0.5,0.002139000116585521
11585,0.0,0.125,9.400560445612974e-13,0.12500000000094005,0.5,0.002132999725290574
11586,0.0,0.125,9.401544883870774e-13,0.12500000000094016,0.5,0.0021860000742890406
11587,0.0,0.125,9.402584180914794e-13,0.12500000000094025,0.5,0.0022400004127121065
11588,0.0,0.125,9.402584180914794e-13,0.12500000000094025,0.5,0.002350000158912735
11589,0.0,0.125,9.402584180914794e-13,0.12500000000094025,0.5,0.0022689996512781363
11590,0.0,0.125,9.403295378190496e-13,0.12500000000094033,0.5,0.002481999672454549
11591,0.0,0.125,9.403733078159897e-13,0.1250000000009404,0.5,0.002310000127181411
11592,0.0,0.125,9.403733078159897e-13,0.1250000000009404,0.5,0.0025710000954859424
11593,0.0,0.125,9.403733078159897e-13,0.1250000000009404,0.5,0.0023120001060306095
11594,0.0,0.125,9.403733078159897e-13,0.1250000000009404,0.5,0.002249999852210749
11595,0.0,0.125,9.405958525599809e-13,0.1250000000009406,0.5,0.0025080003069888335
11596,0.0,0.125,9.405958525599809e-13,0.1250000000009406,0.5,0.0024569999368395656
11597,0.0,0.125,9.405958525599809e-13,0.1250000000009406,0.5,0.002615000084915664
11598,0.0,0.125,9.405958525599809e-13,0.1250000000009406,0.5,0.0025320000531792175
11599,0.0,0.125,9.405958525599809e-13,0.1250000000009406,0.5,0.0026860002435569186
11600,0.0,0.125,9.405958525599809e-13,0.1250000000009406,0.5,0.0028059998840035405
11601,0.0,0.125,9.405958525599809e-13,0.1250000000009406,0.5,0.00260499973592232
11602,0.0,0.125,9.405958525599809e-13,0.1250000000009406,0.5,0.002308000148332212
11603,0.0,0.125,9.405958525599809e-13,0.1250000000009406,0.5,0.002290000338689424
11604,0.0,0.125,9.405958525599809e-13,0.1250000000009406,0.5,0.0023030002012092154
11605,0.0,0.125,9.405958525599809e-13,0.1250000000009406,0.5,0.0025199997253366746
11606,0.0,0.125,9.405958525599809e-13,0.1250000000009406,0.5,0.0029660000109288376
11607,0.0,0.125,9.405958525599809e-13,0.1250000000009406,0.5,0.0025189997359120753
11608,0.0,0.125,9.405958525599809e-13,0.1250000000009406,0.5,0.0023090001377568115
11609,0.0,0.125,9.405958525599809e-13,0.1250000000009406,0.5,0.002213999778177822
11610,0.0,0.125,9.405958525599809e-13,0.1250000000009406,0.5,0.0023910001800686587
11611,0.0,0.125,9.405958525599809e-13,0.1250000000009406,0.5,0.0027579999368754216
11612,0.0,0.125,9.405958525599809e-13,0.1250000000009406,0.5,0.0025230001483578235
11613,0.0,0.125,9.405958525599809e-13,0.1250000000009406,0.5,0.002398000106040854
11614,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002596999820525525
11615,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0020530001165752765
11616,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0021589999050775077
11617,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002277000021422282
11618,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002286999915668275
11619,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0025109998205152806
11620,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0023729999156785198
11621,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0022909998733666725
11622,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.00231100011660601
11623,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002576000042608939
11624,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002289999883942073
11625,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002424999820505036
11626,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0022790000002714805
11627,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0022579997676075436
11628,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0024030000531638507
11629,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0023120001060306095
11630,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002280999979120679
11631,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0022100002752267756
11632,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.00260600018009427
11633,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002522000158933224
11634,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002494000000297092
11635,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0024260002646769863
11636,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002322999989701202
11637,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0023669999791309237
11638,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0024629998733871616
11639,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002252999820484547
11640,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002551999841671204
11641,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002520999714761274
11642,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0022629997147305403
11643,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002554999809945002
11644,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0022879999050928745
11645,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0021910000214120373
11646,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0023570000848849304
11647,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002303999735886464
11648,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0023299999156733975
11649,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0024030000531638507
11650,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002302000211784616
11651,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002350000158912735
11652,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0020979996406822465
11653,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002081999809888657
11654,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0022640001589024905
11655,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002291999862791272
11656,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0026039997464977205
11657,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.003840999852400273
11658,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.00280699987342814
11659,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0023809998310753144
11660,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002415999915683642
11661,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0023430002329405397
11662,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0025200001800840255
11663,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002518000201234827
11664,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0026830002752831206
11665,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002460999894537963
11666,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.00415700014855247
11667,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002793000021483749
11668,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002543000391597161
11669,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002784000116662355
11670,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0024360001589229796
11671,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.007035999715299113
11672,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002530000074330019
11673,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002282999957969878
11674,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0024239998310804367
11675,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002538999979151413
11676,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002370999936829321
11677,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0024290002329507843
11678,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0022479998733615503
11679,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002061000031972071
11680,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0023149996195570566
11681,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002434000180073781
11682,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.003400999958103057
11683,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002583999958005734
11684,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002508999841666082
11685,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0024299997676280327
11686,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0024780001695035025
11687,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0025139997887890786
11688,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002229000074294163
11689,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002720000338740647
11690,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0024709997887839563
11691,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002310000127181411
11692,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002377000328124268
11693,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002223000137746567
11694,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0022479998733615503
11695,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0024200003281293903
11696,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0022459998945123516
11697,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0022939998416404705
11698,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0024149999262590427
11699,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002268000116600888
11700,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002342999778193189
11701,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0022389999685401563
11702,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0021769997147202957
11703,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.002283999947394477
11704,0.0,0.125,9.40542945422975e-13,0.12500000000094055,0.5,0.0022490003175335005
11705,0.0,0.125,9.406213955342408e-13,0.1250000000009406,0.5,0.0023719999262539204
11706,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002314000084879808
11707,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0022330000319925603
11708,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.00207799985219026
11709,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002365000000281725
11710,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002328999926248798
11711,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0023839997993491124
11712,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0024870000743248966
11713,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002586999926279532
11714,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002508999841666082
11715,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002430999757052632
11716,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0024139999368344434
11717,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002336999841645593
11718,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0027099999897473026
11719,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0024060000214376487
11720,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0024659998416609596
11721,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0022089998310548253
11722,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0027569999474508222
11723,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002395000137767056
11724,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002488000063749496
11725,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0025590002223907504
11726,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002322000000276603
11727,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0025830004233284853
11728,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0025630001800891478
11729,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0025829999685811345
11730,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0025720000849105418
11731,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002607999704196118
11732,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002476000190654304
11733,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002385999778198311
11734,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002226000106020365
11735,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0021830001060152426
11736,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0025260001166316215
11737,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0022340000214171596
11738,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0023990000954654533
11739,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0024350001694983803
11740,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002226000106020365
11741,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002261999725305941
11742,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002237999979115557
11743,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0022909998733666725
11744,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002087999746436253
11745,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0024119999579852447
11746,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0026129996513191145
11747,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0024210003175539896
11748,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002336999841645593
11749,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0022790000002714805
11750,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0023370002963929437
11751,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0023810002858226653
11752,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002319000032002805
11753,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002136000148311723
11754,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002320000021427404
11755,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0022180001906235702
11756,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002046000190603081
11757,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0023059997147356626
11758,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0022089998310548253
11759,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0034030003916996066
11760,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002313000095455209
11761,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0021260002540657297
11762,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0022130002435005736
11763,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0024750002012297045
11764,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0022779995560995303
11765,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002275000042573083
11766,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.00240400004258845
11767,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002253000275231898
11768,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002332000349269947
11769,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002446000053168973
11770,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002525000127207022
11771,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002502999905118486
11772,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002651000158948591
11773,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0029030002224317286
11774,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0023520001377619337
11775,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.00213899966183817
11776,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0022029998945072293
11777,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0021470000319823157
11778,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002330999905097997
11779,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002320000021427404
11780,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002214000232925173
11781,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0024989999474200886
11782,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0021470000319823157
11783,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0023850002435210627
11784,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0033480000638519414
11785,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0023819998204999138
11786,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002111999947373988
11787,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0021010000637033954
11788,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0024000000848900527
11789,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002066999968519667
11790,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0023780003175488673
11791,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0021799996829940937
11792,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0022849999368190765
11793,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002398000106040854
11794,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002586999926279532
11795,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002539999968576012
11796,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002428000243526185
11797,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0022879999050928745
11798,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002162999862775905
11799,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0025450003704463597
11800,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0025649997041909955
11801,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0024480000320181716
11802,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0023059997147356626
11803,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0024419996407232247
11804,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002567000137787545
11805,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0027130004127684515
11806,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0028270001166674774
11807,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002654000127222389
11808,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0027040000531997066
11809,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002380000296398066
11810,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002285999926243676
11811,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002193000000261236
11812,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0021619998733513057
11813,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0022149997676024213
11814,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002148000021406915
11815,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002261999725305941
11816,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0022119997993286233
11817,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002120999852195382
11818,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002261999725305941
11819,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0022759995772503316
11820,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002128999767592177
11821,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002270999630127335
11822,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002316000063729007
11823,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002319000032002805
11824,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002395000137767056
11825,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0025570002435415518
11826,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002660000063769985
11827,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.0023370002963929437
11828,0.0,0.125,9.40803875612834e-13,0.1250000000009408,0.5,0.002425000275252387
